tblkey,module,moduletitle,userkey,program,staffid,staff,explaining,interesting,overall,comments,year,semester
1101,MOD020,redacted,10537,BSc (Hons) Psychology Stage 1,redacted,Person007,5,4,4,redacted,2017,1
1102,MOD020,redacted,10537,BSc (Hons) Psychology Stage 1,redacted,Person610,4,4,4,redacted,2017,1
1103,MOD020,redacted,10537,BSc (Hons) Psychology Stage 1,redacted,Person114,4,4,4,redacted,2017,1
1104,MOD020,redacted,10537,BSc (Hons) Psychology Stage 1,redacted,Person308,4,4,4,redacted,2017,1
1105,MOD020,redacted,10537,BSc (Hons) Psychology Stage 1,redacted,Person913,4,4,4,redacted,2017,1
1106,MOD020,redacted,10537,BSc (Hons) Psychology Stage 1,redacted,Person288,4,4,4,redacted,2017,1
1107,MOD020,redacted,10537,BSc (Hons) Psychology Stage 1,redacted,Person385,0,0,0,redacted,2017,1
1108,MOD020,redacted,10537,BSc (Hons) Psychology Stage 1,redacted,Person877,4,4,4,redacted,2017,1
1109,MOD020,redacted,10537,BSc (Hons) Psychology Stage 1,redacted,Person709,0,0,0,redacted,2017,1
1110,MOD020,redacted,10604,BSc (Hons) Psychology Stage 1,redacted,Person455,5,5,5,redacted,2017,1
1111,MOD020,redacted,10604,BSc (Hons) Psychology Stage 1,redacted,Person833,5,5,5,redacted,2017,1
1112,MOD020,redacted,10604,BSc (Hons) Psychology Stage 1,redacted,Person740,5,5,5,redacted,2017,1
1113,MOD020,redacted,10604,BSc (Hons) Psychology Stage 1,redacted,Person007,4,3,4,redacted,2017,1
1114,MOD020,redacted,10604,BSc (Hons) Psychology Stage 1,redacted,Person610,5,2,4,redacted,2017,1
1115,MOD020,redacted,10604,BSc (Hons) Psychology Stage 1,redacted,Person114,5,5,5,redacted,2017,1
1116,MOD020,redacted,10604,BSc (Hons) Psychology Stage 1,redacted,Person308,5,5,5,redacted,2017,1
1117,MOD020,redacted,10604,BSc (Hons) Psychology Stage 1,redacted,Person913,5,5,5,redacted,2017,1
1118,MOD020,redacted,10604,BSc (Hons) Psychology Stage 1,redacted,Person288,4,4,4,redacted,2017,1
1119,MOD020,redacted,10604,BSc (Hons) Psychology Stage 1,redacted,Person385,0,0,0,redacted,2017,1
1120,MOD020,redacted,10604,BSc (Hons) Psychology Stage 1,redacted,Person877,5,5,5,redacted,2017,1
1121,MOD020,redacted,10604,BSc (Hons) Psychology Stage 1,redacted,Person709,0,0,0,redacted,2017,1
1122,MOD020,redacted,10561,BSc (Hons) Psychology Stage 1,redacted,Person455,5,5,5,redacted,2017,1
1123,MOD020,redacted,10561,BSc (Hons) Psychology Stage 1,redacted,Person833,2,2,2,redacted,2017,1
1124,MOD020,redacted,10561,BSc (Hons) Psychology Stage 1,redacted,Person740,5,5,5,redacted,2017,1
1125,MOD020,redacted,10561,BSc (Hons) Psychology Stage 1,redacted,Person007,4,4,4,redacted,2017,1
1126,MOD020,redacted,10561,BSc (Hons) Psychology Stage 1,redacted,Person610,3,2,2,redacted,2017,1
1127,MOD020,redacted,10561,BSc (Hons) Psychology Stage 1,redacted,Person114,5,5,5,redacted,2017,1
1128,MOD020,redacted,10561,BSc (Hons) Psychology Stage 1,redacted,Person308,5,5,5,redacted,2017,1
1129,MOD020,redacted,10561,BSc (Hons) Psychology Stage 1,redacted,Person913,4,4,4,redacted,2017,1
1130,MOD020,redacted,10561,BSc (Hons) Psychology Stage 1,redacted,Person288,4,4,4,redacted,2017,1
1131,MOD020,redacted,10561,BSc (Hons) Psychology Stage 1,redacted,Person385,0,0,0,redacted,2017,1
1132,MOD020,redacted,10561,BSc (Hons) Psychology Stage 1,redacted,Person877,0,0,0,redacted,2017,1
1133,MOD020,redacted,10561,BSc (Hons) Psychology Stage 1,redacted,Person709,4,4,4,redacted,2017,1
1134,MOD020,redacted,10427,BSc (Hons) Psychology Stage 1,redacted,Person455,4,3,4,redacted,2017,1
1135,MOD020,redacted,10427,BSc (Hons) Psychology Stage 1,redacted,Person833,4,3,4,redacted,2017,1
1136,MOD020,redacted,10427,BSc (Hons) Psychology Stage 1,redacted,Person740,4,3,4,redacted,2017,1
1137,MOD020,redacted,10427,BSc (Hons) Psychology Stage 1,redacted,Person007,4,3,4,redacted,2017,1
1138,MOD020,redacted,10427,BSc (Hons) Psychology Stage 1,redacted,Person610,4,3,4,redacted,2017,1
1139,MOD020,redacted,10427,BSc (Hons) Psychology Stage 1,redacted,Person114,4,3,4,redacted,2017,1
1140,MOD020,redacted,10427,BSc (Hons) Psychology Stage 1,redacted,Person308,4,4,4,redacted,2017,1
1141,MOD020,redacted,10427,BSc (Hons) Psychology Stage 1,redacted,Person913,4,4,4,redacted,2017,1
1142,MOD020,redacted,10427,BSc (Hons) Psychology Stage 1,redacted,Person288,4,4,4,redacted,2017,1
1143,MOD020,redacted,10427,BSc (Hons) Psychology Stage 1,redacted,Person385,4,3,4,redacted,2017,1
1144,MOD020,redacted,10427,BSc (Hons) Psychology Stage 1,redacted,Person877,0,0,0,redacted,2017,1
1145,MOD020,redacted,10427,BSc (Hons) Psychology Stage 1,redacted,Person709,0,0,0,redacted,2017,1
1146,MOD020,redacted,10717,BSc (Hons) Psychology with Criminology and Criminal Justice Studies Stage 1,redacted,Person455,4,5,5,redacted,2017,1
1147,MOD020,redacted,10717,BSc (Hons) Psychology with Criminology and Criminal Justice Studies Stage 1,redacted,Person833,4,4,4,redacted,2017,1
1148,MOD020,redacted,10717,BSc (Hons) Psychology with Criminology and Criminal Justice Studies Stage 1,redacted,Person740,4,5,5,redacted,2017,1
1149,MOD020,redacted,10717,BSc (Hons) Psychology with Criminology and Criminal Justice Studies Stage 1,redacted,Person007,5,4,5,redacted,2017,1
1150,MOD020,redacted,10717,BSc (Hons) Psychology with Criminology and Criminal Justice Studies Stage 1,redacted,Person610,0,0,0,redacted,2017,1
1151,MOD020,redacted,10717,BSc (Hons) Psychology with Criminology and Criminal Justice Studies Stage 1,redacted,Person114,3,5,4,redacted,2017,1
1152,MOD020,redacted,10717,BSc (Hons) Psychology with Criminology and Criminal Justice Studies Stage 1,redacted,Person308,4,4,4,redacted,2017,1
1153,MOD020,redacted,10717,BSc (Hons) Psychology with Criminology and Criminal Justice Studies Stage 1,redacted,Person913,5,5,5,redacted,2017,1
1154,MOD020,redacted,10717,BSc (Hons) Psychology with Criminology and Criminal Justice Studies Stage 1,redacted,Person288,5,4,4,redacted,2017,1
1155,MOD020,redacted,10717,BSc (Hons) Psychology with Criminology and Criminal Justice Studies Stage 1,redacted,Person385,0,0,0,redacted,2017,1
1156,MOD020,redacted,10717,BSc (Hons) Psychology with Criminology and Criminal Justice Studies Stage 1,redacted,Person877,5,3,4,redacted,2017,1
1157,MOD020,redacted,10717,BSc (Hons) Psychology with Criminology and Criminal Justice Studies Stage 1,redacted,Person709,0,0,0,redacted,2017,1
1158,MOD020,redacted,10428,BSc (Hons) Psychology Stage 1,redacted,Person455,5,5,5,redacted,2017,1
1159,MOD020,redacted,10428,BSc (Hons) Psychology Stage 1,redacted,Person833,3,2,3,redacted,2017,1
1160,MOD020,redacted,10428,BSc (Hons) Psychology Stage 1,redacted,Person740,4,4,4,redacted,2017,1
1161,MOD020,redacted,10428,BSc (Hons) Psychology Stage 1,redacted,Person007,3,1,2,redacted,2017,1
1162,MOD020,redacted,10428,BSc (Hons) Psychology Stage 1,redacted,Person610,3,2,2,redacted,2017,1
1163,MOD020,redacted,10428,BSc (Hons) Psychology Stage 1,redacted,Person114,4,4,4,redacted,2017,1
1164,MOD020,redacted,10428,BSc (Hons) Psychology Stage 1,redacted,Person308,4,4,4,redacted,2017,1
1165,MOD020,redacted,10428,BSc (Hons) Psychology Stage 1,redacted,Person913,4,4,4,redacted,2017,1
1166,MOD020,redacted,10428,BSc (Hons) Psychology Stage 1,redacted,Person288,4,3,3,redacted,2017,1
1167,MOD020,redacted,10428,BSc (Hons) Psychology Stage 1,redacted,Person385,0,0,0,redacted,2017,1
1168,MOD020,redacted,10428,BSc (Hons) Psychology Stage 1,redacted,Person877,0,0,0,redacted,2017,1
1169,MOD020,redacted,10428,BSc (Hons) Psychology Stage 1,redacted,Person709,4,4,4,redacted,2017,1
1170,MOD020,redacted,10685,BSc (Hons) Psychology Stage 1,redacted,Person455,5,4,5,redacted,2017,1
1171,MOD020,redacted,10685,BSc (Hons) Psychology Stage 1,redacted,Person833,4,2,4,redacted,2017,1
1172,MOD020,redacted,10685,BSc (Hons) Psychology Stage 1,redacted,Person740,5,4,5,redacted,2017,1
1173,MOD020,redacted,10685,BSc (Hons) Psychology Stage 1,redacted,Person007,5,4,5,redacted,2017,1
1174,MOD020,redacted,10685,BSc (Hons) Psychology Stage 1,redacted,Person610,4,2,4,redacted,2017,1
1175,MOD020,redacted,10685,BSc (Hons) Psychology Stage 1,redacted,Person114,5,4,5,redacted,2017,1
1176,MOD020,redacted,10685,BSc (Hons) Psychology Stage 1,redacted,Person308,5,4,5,redacted,2017,1
1177,MOD020,redacted,10685,BSc (Hons) Psychology Stage 1,redacted,Person913,4,4,5,redacted,2017,1
1178,MOD020,redacted,10685,BSc (Hons) Psychology Stage 1,redacted,Person288,5,4,5,redacted,2017,1
1179,MOD020,redacted,10685,BSc (Hons) Psychology Stage 1,redacted,Person385,0,0,0,redacted,2017,1
1180,MOD020,redacted,10685,BSc (Hons) Psychology Stage 1,redacted,Person877,5,4,4,redacted,2017,1
1181,MOD020,redacted,10685,BSc (Hons) Psychology Stage 1,redacted,Person709,0,0,0,redacted,2017,1
1182,MOD020,redacted,10557,BSc (Hons) Psychology Stage 1,redacted,Person455,4,5,4,redacted,2017,1
1183,MOD020,redacted,10557,BSc (Hons) Psychology Stage 1,redacted,Person833,2,2,3,redacted,2017,1
1184,MOD020,redacted,10557,BSc (Hons) Psychology Stage 1,redacted,Person740,4,3,4,redacted,2017,1
1185,MOD020,redacted,10557,BSc (Hons) Psychology Stage 1,redacted,Person007,4,4,4,redacted,2017,1
1186,MOD020,redacted,10557,BSc (Hons) Psychology Stage 1,redacted,Person610,4,3,4,redacted,2017,1
1187,MOD020,redacted,10557,BSc (Hons) Psychology Stage 1,redacted,Person114,4,4,4,redacted,2017,1
1188,MOD020,redacted,10557,BSc (Hons) Psychology Stage 1,redacted,Person308,4,5,4,redacted,2017,1
1189,MOD020,redacted,10557,BSc (Hons) Psychology Stage 1,redacted,Person913,4,4,4,redacted,2017,1
1190,MOD020,redacted,10557,BSc (Hons) Psychology Stage 1,redacted,Person288,5,4,4,redacted,2017,1
1191,MOD020,redacted,10557,BSc (Hons) Psychology Stage 1,redacted,Person385,0,0,0,redacted,2017,1
1192,MOD020,redacted,10557,BSc (Hons) Psychology Stage 1,redacted,Person877,0,0,0,redacted,2017,1
1193,MOD020,redacted,10557,BSc (Hons) Psychology Stage 1,redacted,Person709,5,4,5,redacted,2017,1
1194,MOD020,redacted,10523,BSc (Hons) Psychology Stage 1,redacted,Person455,5,4,5,redacted,2017,1
1195,MOD020,redacted,10523,BSc (Hons) Psychology Stage 1,redacted,Person833,3,3,3,redacted,2017,1
1196,MOD020,redacted,10523,BSc (Hons) Psychology Stage 1,redacted,Person740,4,4,4,redacted,2017,1
1197,MOD020,redacted,10523,BSc (Hons) Psychology Stage 1,redacted,Person007,4,5,4,redacted,2017,1
1198,MOD020,redacted,10523,BSc (Hons) Psychology Stage 1,redacted,Person610,4,3,4,redacted,2017,1
1199,MOD020,redacted,10523,BSc (Hons) Psychology Stage 1,redacted,Person114,5,5,5,redacted,2017,1
1200,MOD020,redacted,10523,BSc (Hons) Psychology Stage 1,redacted,Person308,5,5,5,redacted,2017,1
1201,MOD020,redacted,10523,BSc (Hons) Psychology Stage 1,redacted,Person913,5,5,5,redacted,2017,1
1202,MOD020,redacted,10523,BSc (Hons) Psychology Stage 1,redacted,Person288,5,5,5,redacted,2017,1
1203,MOD020,redacted,10523,BSc (Hons) Psychology Stage 1,redacted,Person385,0,0,0,redacted,2017,1
1204,MOD020,redacted,10523,BSc (Hons) Psychology Stage 1,redacted,Person877,5,5,5,redacted,2017,1
1205,MOD020,redacted,10523,BSc (Hons) Psychology Stage 1,redacted,Person709,0,0,0,redacted,2017,1
1206,MOD020,redacted,10623,BSc (Hons) Psychology Stage 1,redacted,Person455,5,5,5,redacted,2017,1
1207,MOD020,redacted,10623,BSc (Hons) Psychology Stage 1,redacted,Person833,4,3,4,redacted,2017,1
1208,MOD020,redacted,10623,BSc (Hons) Psychology Stage 1,redacted,Person740,5,5,5,redacted,2017,1
1209,MOD020,redacted,10623,BSc (Hons) Psychology Stage 1,redacted,Person007,5,5,5,redacted,2017,1
1210,MOD020,redacted,10623,BSc (Hons) Psychology Stage 1,redacted,Person610,5,5,5,redacted,2017,1
1211,MOD020,redacted,10623,BSc (Hons) Psychology Stage 1,redacted,Person114,5,5,5,redacted,2017,1
1212,MOD020,redacted,10623,BSc (Hons) Psychology Stage 1,redacted,Person308,5,5,5,redacted,2017,1
1213,MOD020,redacted,10623,BSc (Hons) Psychology Stage 1,redacted,Person913,5,5,5,redacted,2017,1
1214,MOD020,redacted,10623,BSc (Hons) Psychology Stage 1,redacted,Person288,5,5,5,redacted,2017,1
1215,MOD020,redacted,10623,BSc (Hons) Psychology Stage 1,redacted,Person385,0,0,0,redacted,2017,1
1216,MOD020,redacted,10623,BSc (Hons) Psychology Stage 1,redacted,Person877,0,0,0,redacted,2017,1
1217,MOD020,redacted,10623,BSc (Hons) Psychology Stage 1,redacted,Person709,5,5,5,redacted,2017,1
1218,MOD020,redacted,10586,BSc (Hons) Psychology Stage 1,redacted,Person455,4,4,4,redacted,2017,1
1219,MOD020,redacted,10586,BSc (Hons) Psychology Stage 1,redacted,Person833,4,3,4,redacted,2017,1
1220,MOD020,redacted,10586,BSc (Hons) Psychology Stage 1,redacted,Person740,4,4,4,redacted,2017,1
1221,MOD020,redacted,10586,BSc (Hons) Psychology Stage 1,redacted,Person007,3,3,3,redacted,2017,1
1222,MOD020,redacted,10586,BSc (Hons) Psychology Stage 1,redacted,Person610,4,3,4,redacted,2017,1
1223,MOD020,redacted,10586,BSc (Hons) Psychology Stage 1,redacted,Person114,5,5,5,redacted,2017,1
1224,MOD020,redacted,10586,BSc (Hons) Psychology Stage 1,redacted,Person308,5,5,5,redacted,2017,1
1225,MOD020,redacted,10586,BSc (Hons) Psychology Stage 1,redacted,Person913,5,5,5,redacted,2017,1
1226,MOD020,redacted,10586,BSc (Hons) Psychology Stage 1,redacted,Person288,5,4,4,redacted,2017,1
1227,MOD020,redacted,10586,BSc (Hons) Psychology Stage 1,redacted,Person385,0,0,0,redacted,2017,1
1228,MOD020,redacted,10586,BSc (Hons) Psychology Stage 1,redacted,Person877,5,5,5,redacted,2017,1
1229,MOD020,redacted,10586,BSc (Hons) Psychology Stage 1,redacted,Person709,0,0,0,redacted,2017,1
1230,MOD020,redacted,10644,BSc (Hons) Psychology with Sociology Stage 1,redacted,Person455,5,5,5,redacted,2017,1
1231,MOD020,redacted,10644,BSc (Hons) Psychology with Sociology Stage 1,redacted,Person833,4,3,4,redacted,2017,1
1232,MOD020,redacted,10644,BSc (Hons) Psychology with Sociology Stage 1,redacted,Person740,4,4,4,redacted,2017,1
1233,MOD020,redacted,10644,BSc (Hons) Psychology with Sociology Stage 1,redacted,Person007,5,4,5,redacted,2017,1
1234,MOD020,redacted,10644,BSc (Hons) Psychology with Sociology Stage 1,redacted,Person610,5,4,5,redacted,2017,1
1235,MOD020,redacted,10644,BSc (Hons) Psychology with Sociology Stage 1,redacted,Person114,5,5,5,redacted,2017,1
1236,MOD020,redacted,10644,BSc (Hons) Psychology with Sociology Stage 1,redacted,Person308,4,4,4,redacted,2017,1
1237,MOD020,redacted,10644,BSc (Hons) Psychology with Sociology Stage 1,redacted,Person913,4,5,5,redacted,2017,1
1238,MOD020,redacted,10644,BSc (Hons) Psychology with Sociology Stage 1,redacted,Person288,5,4,5,redacted,2017,1
1239,MOD020,redacted,10644,BSc (Hons) Psychology with Sociology Stage 1,redacted,Person385,0,0,0,redacted,2017,1
1240,MOD020,redacted,10644,BSc (Hons) Psychology with Sociology Stage 1,redacted,Person877,5,5,5,redacted,2017,1
1241,MOD020,redacted,10644,BSc (Hons) Psychology with Sociology Stage 1,redacted,Person709,0,0,0,redacted,2017,1
1242,MOD020,redacted,10563,BSc (Hons) Psychology Stage 1,redacted,Person455,5,5,5,redacted,2017,1
1243,MOD020,redacted,10563,BSc (Hons) Psychology Stage 1,redacted,Person833,4,3,5,redacted,2017,1
1244,MOD020,redacted,10563,BSc (Hons) Psychology Stage 1,redacted,Person740,5,5,5,redacted,2017,1
1245,MOD020,redacted,10563,BSc (Hons) Psychology Stage 1,redacted,Person007,4,5,5,redacted,2017,1
1246,MOD020,redacted,10563,BSc (Hons) Psychology Stage 1,redacted,Person610,4,5,4,redacted,2017,1
1247,MOD020,redacted,10563,BSc (Hons) Psychology Stage 1,redacted,Person114,5,5,3,redacted,2017,1
1248,MOD020,redacted,10563,BSc (Hons) Psychology Stage 1,redacted,Person308,4,5,4,redacted,2017,1
1249,MOD020,redacted,10563,BSc (Hons) Psychology Stage 1,redacted,Person913,3,5,4,redacted,2017,1
1250,MOD020,redacted,10563,BSc (Hons) Psychology Stage 1,redacted,Person288,5,5,5,redacted,2017,1
1251,MOD020,redacted,10563,BSc (Hons) Psychology Stage 1,redacted,Person385,5,5,5,redacted,2017,1
1252,MOD020,redacted,10563,BSc (Hons) Psychology Stage 1,redacted,Person877,5,5,5,redacted,2017,1
1253,MOD020,redacted,10563,BSc (Hons) Psychology Stage 1,redacted,Person709,5,5,5,redacted,2017,1
1254,MOD020,redacted,10478,MPsych Advanced Psychology,redacted,Person455,4,4,4,redacted,2017,1
1255,MOD020,redacted,10478,MPsych Advanced Psychology,redacted,Person833,1,1,2,redacted,2017,1
1256,MOD020,redacted,10478,MPsych Advanced Psychology,redacted,Person740,3,2,3,redacted,2017,1
1257,MOD020,redacted,10478,MPsych Advanced Psychology,redacted,Person007,4,4,4,redacted,2017,1
1258,MOD020,redacted,10478,MPsych Advanced Psychology,redacted,Person610,4,1,3,redacted,2017,1
1259,MOD020,redacted,10478,MPsych Advanced Psychology,redacted,Person114,5,5,5,redacted,2017,1
1260,MOD020,redacted,10478,MPsych Advanced Psychology,redacted,Person308,5,5,5,redacted,2017,1
1261,MOD020,redacted,10478,MPsych Advanced Psychology,redacted,Person913,5,5,5,redacted,2017,1
1262,MOD020,redacted,10478,MPsych Advanced Psychology,redacted,Person288,5,5,5,redacted,2017,1
1263,MOD020,redacted,10478,MPsych Advanced Psychology,redacted,Person385,0,0,0,redacted,2017,1
1264,MOD020,redacted,10478,MPsych Advanced Psychology,redacted,Person877,4,4,4,redacted,2017,1
1265,MOD020,redacted,10478,MPsych Advanced Psychology,redacted,Person709,0,0,0,redacted,2017,1
1266,MOD020,redacted,10663,MPsych Advanced Psychology,redacted,Person455,4,4,3,redacted,2017,1
1267,MOD020,redacted,10663,MPsych Advanced Psychology,redacted,Person833,4,2,4,redacted,2017,1
1268,MOD020,redacted,10663,MPsych Advanced Psychology,redacted,Person740,5,5,5,redacted,2017,1
1269,MOD020,redacted,10663,MPsych Advanced Psychology,redacted,Person007,5,3,4,redacted,2017,1
1270,MOD020,redacted,10663,MPsych Advanced Psychology,redacted,Person610,4,1,2,redacted,2017,1
1271,MOD020,redacted,10663,MPsych Advanced Psychology,redacted,Person114,5,5,5,redacted,2017,1
1272,MOD020,redacted,10663,MPsych Advanced Psychology,redacted,Person308,5,5,5,redacted,2017,1
1273,MOD020,redacted,10663,MPsych Advanced Psychology,redacted,Person913,5,5,5,redacted,2017,1
1274,MOD020,redacted,10663,MPsych Advanced Psychology,redacted,Person288,4,3,4,redacted,2017,1
1275,MOD020,redacted,10663,MPsych Advanced Psychology,redacted,Person385,5,5,5,redacted,2017,1
1276,MOD020,redacted,10663,MPsych Advanced Psychology,redacted,Person877,0,0,0,redacted,2017,1
1277,MOD020,redacted,10663,MPsych Advanced Psychology,redacted,Person709,0,0,0,redacted,2017,1
1278,MOD020,redacted,10527,MPsych Advanced Psychology,redacted,Person455,4,4,4,redacted,2017,1
1279,MOD020,redacted,10527,MPsych Advanced Psychology,redacted,Person833,3,3,3,redacted,2017,1
1280,MOD020,redacted,10527,MPsych Advanced Psychology,redacted,Person740,4,4,4,redacted,2017,1
1281,MOD020,redacted,10527,MPsych Advanced Psychology,redacted,Person007,5,5,5,redacted,2017,1
1282,MOD020,redacted,10527,MPsych Advanced Psychology,redacted,Person610,4,4,4,redacted,2017,1
1283,MOD020,redacted,10527,MPsych Advanced Psychology,redacted,Person114,3,3,3,redacted,2017,1
1284,MOD020,redacted,10527,MPsych Advanced Psychology,redacted,Person308,3,3,3,redacted,2017,1
1285,MOD020,redacted,10527,MPsych Advanced Psychology,redacted,Person913,4,4,4,redacted,2017,1
1286,MOD020,redacted,10527,MPsych Advanced Psychology,redacted,Person288,3,3,3,redacted,2017,1
1287,MOD020,redacted,10527,MPsych Advanced Psychology,redacted,Person385,4,4,4,redacted,2017,1
1288,MOD020,redacted,10527,MPsych Advanced Psychology,redacted,Person877,4,4,4,redacted,2017,1
1289,MOD020,redacted,10527,MPsych Advanced Psychology,redacted,Person709,4,4,4,redacted,2017,1
1290,MOD020,redacted,10645,BSc (Hons) Psychology Stage 1,redacted,Person455,5,5,5,redacted,2017,1
